date,state,city,area,tower_id,network_type,day_of_week,is_weekend,month,signal_strength_dbm,latency_ms,throughput_mbps,operator,signal_category,latency_category,throughput_category
2025-12-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Thursday,0,December,-81.44912857397952,46.4100037846932,39.859674158330506,Airtel,Good,Medium,Moderate
2025-12-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Thursday,0,December,-83.82566342261762,43.36139287937245,40.64794350404462,BSNL,Good,Medium,Moderate
2025-12-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Thursday,0,December,-84.45647879648439,42.253077914912915,35.25354903549959,Jio,Good,Medium,Moderate
2025-12-11,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Thursday,0,December,-84.46212423972996,55.99314292642872,37.277466021634886,Vi,Good,Medium,Moderate
2025-12-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Thursday,0,December,-70.17641475683845,24.070810801378236,62.8796507113837,Airtel,Excellent,Low (Optimal),High Speed
2025-12-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Thursday,0,December,-78.8470125271029,30.80777037797786,78.77900350604159,BSNL,Excellent,Medium,High Speed
2025-12-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Thursday,0,December,-74.43018115306727,21.396894906442796,72.64957728445691,Jio,Excellent,Low (Optimal),High Speed
2025-12-11,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Thursday,0,December,-69.8327936956943,21.97196499284854,61.37822369367725,Vi,Excellent,Low (Optimal),High Speed
2025-12-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Thursday,0,December,-94.37570481975456,51.314601669614156,61.70884686247208,Airtel,Fair,Medium,High Speed
2025-12-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Thursday,0,December,-90.27503644122498,44.8949512050842,57.94106323541619,BSNL,Fair,Medium,High Speed
2025-12-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Thursday,0,December,-97.86974852698248,52.41491977690329,62.48332256702578,Jio,Fair,Medium,High Speed
2025-12-11,Telangana,Hyderabad,Uppal,TWR_1047,4G,Thursday,0,December,-96.54382953583185,39.47330263194368,48.82316432870508,Vi,Fair,Medium,Moderate
2025-12-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Thursday,0,December,-83.59768965677145,38.75183410987334,49.416250466527856,Airtel,Good,Medium,Moderate
2025-12-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Thursday,0,December,-86.32438069134183,44.67888037077805,37.11089976073029,BSNL,Good,Medium,Moderate
2025-12-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Thursday,0,December,-88.9252375458522,45.485535702975085,35.04495469006564,Jio,Good,Medium,Moderate
2025-12-11,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Thursday,0,December,-84.78847110676236,43.07811068124385,45.78366320343305,Vi,Good,Medium,Moderate
2025-12-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Thursday,0,December,-76.05356845720995,77.32589566894049,23.183349755389433,Airtel,Excellent,High (Poor),Moderate
2025-12-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Thursday,0,December,-75.5620366248186,64.53971938952932,24.024125160178865,BSNL,Excellent,High (Poor),Moderate
2025-12-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Thursday,0,December,-74.46645035880152,70.8726767783966,19.284575925947813,Jio,Excellent,High (Poor),Low Speed
2025-12-11,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Thursday,0,December,-77.40985184199606,62.31820709909819,25.146057639923217,Vi,Excellent,High (Poor),Moderate
2025-12-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Thursday,0,December,-90.32860855075856,60.75503451709912,59.076030705750284,Airtel,Fair,High (Poor),High Speed
2025-12-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Thursday,0,December,-85.51857165415714,60.969495115092855,60.73041810674754,BSNL,Good,High (Poor),High Speed
2025-12-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Thursday,0,December,-89.09353532427453,57.83236552441021,53.70173486640157,Jio,Good,Medium,High Speed
2025-12-11,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Thursday,0,December,-83.37135899369343,49.30873016433908,51.564039833603175,Vi,Good,Medium,High Speed
2025-12-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Thursday,0,December,-82.92161149963188,59.692279494162676,15.4393547478458,Airtel,Good,Medium,Low Speed
2025-12-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Thursday,0,December,-85.38492417999056,70.91751032815078,19.36260051410906,BSNL,Good,High (Poor),Low Speed
2025-12-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Thursday,0,December,-82.79034081327546,63.23125143630766,15.267842444412118,Jio,Good,High (Poor),Low Speed
2025-12-11,Telangana,Warangal,Kazipet,TWR_1062,4G,Thursday,0,December,-87.33655944448576,69.26491228091501,17.054504253867986,Vi,Good,High (Poor),Low Speed
2025-12-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Friday,0,December,-73.72463283134846,81.07706495884726,29.0946050360398,Airtel,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Friday,0,December,-75.52603748849883,78.01925003528153,36.508334654230964,BSNL,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Friday,0,December,-76.0650930091066,67.00991741801117,30.594276776990583,Jio,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Arundalpet,TWR_1033,5G,Friday,0,December,-77.16473412605261,68.84691393302958,35.04699275485779,Vi,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Friday,0,December,-72.42899622383297,64.82485356593385,24.212215986722633,Airtel,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Friday,0,December,-70.92898232911902,77.64718814665069,18.506366910048435,BSNL,Excellent,High (Poor),Low Speed
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Friday,0,December,-71.7137049596669,82.30329810466955,21.044088674189293,Jio,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1031,4G,Friday,0,December,-67.97095354383978,75.314802074408,22.15990403909842,Vi,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Friday,0,December,-89.70537768274485,27.661987601267548,55.398978350734566,Airtel,Good,Low (Optimal),High Speed
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Friday,0,December,-82.54990942036888,26.702647986007186,56.084689463541686,BSNL,Good,Low (Optimal),High Speed
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Friday,0,December,-86.03219478608133,23.830357435573447,47.38767551152791,Jio,Good,Low (Optimal),Moderate
2025-12-12,Andhra Pradesh,Guntur,Brodipet,TWR_1032,4G,Friday,0,December,-91.63400265273768,19.688017656156156,57.94192202511193,Vi,Fair,Low (Optimal),High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Friday,0,December,-75.92901145791843,51.758189127563156,82.4920046365683,Airtel,Excellent,Medium,High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Friday,0,December,-75.86923220044022,56.68874257311455,56.99000804290562,BSNL,Excellent,Medium,High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Friday,0,December,-76.35383829388287,61.033676495468235,63.418145026933075,Jio,Excellent,High (Poor),High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1016,4G,Friday,0,December,-74.70856946984948,67.7238676130793,61.14000079887278,Vi,Excellent,High (Poor),High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Friday,0,December,-92.92377362463525,20.331021213958838,75.8524429305175,Airtel,Fair,Low (Optimal),High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Friday,0,December,-93.06320537338217,25.20166975365968,74.63627270115245,BSNL,Fair,Low (Optimal),High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Friday,0,December,-90.78575460966171,30.046220889341626,67.62846151543474,Jio,Fair,Medium,High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Benz Circle,TWR_1017,4G,Friday,0,December,-91.96467301008349,35.177224385081395,82.68719604689839,Vi,Fair,Medium,High Speed
2025-12-12,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Friday,0,December,-77.05783724297434,75.49848607346368,32.29104512489071,Airtel,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Friday,0,December,-73.65525150187992,77.76981738109747,26.574505224001648,BSNL,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Friday,0,December,-76.03599033745678,62.52255248792022,27.17461499019431,Jio,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Vijayawada,Patamata,TWR_1018,4G,Friday,0,December,-73.38784672491772,75.32768727385135,28.603001982658615,Vi,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Friday,0,December,-89.81799604354156,54.356209279815786,83.940756614531,Airtel,Good,Medium,High Speed
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Friday,0,December,-92.86837271156602,71.2165540361758,70.72611482985836,BSNL,Fair,High (Poor),High Speed
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Friday,0,December,-85.83860897917505,64.55211608854914,64.50121857238136,Jio,Good,High (Poor),High Speed
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1001,5G,Friday,0,December,-92.66871949224026,58.41516886066749,81.62804931239256,Vi,Fair,Medium,High Speed
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Friday,0,December,-88.61839302950393,62.25882518126106,24.255039320630704,Airtel,Good,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Friday,0,December,-85.39529062948907,69.42183351250398,28.505836788172623,BSNL,Good,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Friday,0,December,-88.48431690913056,62.848746748118806,28.643396820798163,Jio,Good,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Gajuwaka,TWR_1002,4G,Friday,0,December,-88.16222425508616,79.49527886591677,23.80626921556409,Vi,Good,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Friday,0,December,-81.50693982773316,87.13327109295712,43.27466585243727,Airtel,Good,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Friday,0,December,-75.3056590715965,79.27643806459598,43.4632188581824,BSNL,Excellent,High (Poor),Moderate
2025-12-12,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Friday,0,December,-81.0431941016093,78.76415775381332,61.556517461547315,Jio,Good,High (Poor),High Speed
2025-12-12,Andhra Pradesh,Visakhapatnam,Madhurawada,TWR_1003,4G,Friday,0,December,-75.42222163815899,76.63431064022981,56.878665249532155,Vi,Excellent,High (Poor),High Speed
2025-12-12,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Friday,0,December,-89.72423598054547,84.34947784705403,71.88828921245243,Airtel,Good,High (Poor),High Speed
2025-12-12,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Friday,0,December,-86.32838457869303,84.15443224727188,72.19944700880436,BSNL,Good,High (Poor),High Speed
2025-12-12,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Friday,0,December,-87.29929659115113,78.48480610000061,80.88090949590365,Jio,Good,High (Poor),High Speed
2025-12-12,Karnataka,Bengaluru,Indiranagar,TWR_1091,4G,Friday,0,December,-93.95532912094653,72.32653809834392,89.07153576547225,Vi,Fair,High (Poor),High Speed
2025-12-12,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Friday,0,December,-82.3513082097522,57.34398748695472,83.89078087595024,Airtel,Good,Medium,High Speed
2025-12-12,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Friday,0,December,-79.69954652045749,43.23080074657651,87.75009661904602,BSNL,Excellent,Medium,High Speed
2025-12-12,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Friday,0,December,-82.26661642760067,42.683335200793586,73.7280594268346,Jio,Good,Medium,High Speed
2025-12-12,Karnataka,Bengaluru,Jayanagar,TWR_1092,4G,Friday,0,December,-85.32746367248805,50.71943278508556,86.24485843076766,Vi,Good,Medium,High Speed
2025-12-12,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Friday,0,December,-65.5441806207266,28.154517354391672,63.81637526886142,Airtel,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Friday,0,December,-71.07170069083303,12.499268929511487,87.94469574374308,BSNL,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Friday,0,December,-71.78150990303412,18.6093149217457,89.29046102267431,Jio,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Hubballi,Keshwapur,TWR_1122,4G,Friday,0,December,-72.38567635402626,17.818448887348318,67.76970501957506,Vi,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Friday,0,December,-70.29014260189972,61.603644637208035,44.31749828018188,Airtel,Excellent,High (Poor),Moderate
2025-12-12,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Friday,0,December,-78.70744617723176,73.86286226247792,54.099316416956945,BSNL,Excellent,High (Poor),High Speed
2025-12-12,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Friday,0,December,-78.83414800691615,68.41806245674803,55.96580738318492,Jio,Excellent,High (Poor),High Speed
2025-12-12,Karnataka,Hubballi,Vidyanagar,TWR_1121,4G,Friday,0,December,-70.27831428556905,68.00463987366476,55.10403664142597,Vi,Excellent,High (Poor),High Speed
2025-12-12,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Friday,0,December,-69.04886381846495,31.83682797723274,79.57363381301636,Airtel,Excellent,Medium,High Speed
2025-12-12,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Friday,0,December,-69.37887757481903,29.818968454845134,80.380185186087,BSNL,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Friday,0,December,-73.50362398471832,16.712021884595778,67.34489223056613,Jio,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Gokulam,TWR_1106,4G,Friday,0,December,-71.68425461009737,13.60193915485057,73.21078548661158,Vi,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Friday,0,December,-77.26462269704099,21.670738427272315,75.74960533134961,Airtel,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Friday,0,December,-77.85959545132512,21.78290594513675,64.94640579517063,BSNL,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Friday,0,December,-73.5809190341869,25.28250558154408,75.92886727956223,Jio,Excellent,Low (Optimal),High Speed
2025-12-12,Karnataka,Mysuru,Kuvempunagar,TWR_1107,4G,Friday,0,December,-80.13347301973079,35.596669583942095,68.65284231841267,Vi,Good,Medium,High Speed
2025-12-12,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Friday,0,December,-79.60275504046078,17.56735195902539,91.84498015135337,Airtel,Excellent,Low (Optimal),High Speed
2025-12-12,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Friday,0,December,-79.26442145682388,29.115217694266825,65.37590929089214,BSNL,Excellent,Low (Optimal),High Speed
2025-12-12,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Friday,0,December,-74.10985133154183,28.454073720593783,77.55824800294295,Jio,Excellent,Low (Optimal),High Speed
2025-12-12,Maharashtra,Mumbai,Andheri,TWR_1181,4G,Friday,0,December,-81.84253526777911,25.202542962148797,83.39480122737301,Vi,Good,Low (Optimal),High Speed
2025-12-12,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Friday,0,December,-70.53301535654974,54.18718019500905,51.36183813200525,Airtel,Excellent,Medium,High Speed
2025-12-12,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Friday,0,December,-69.40781771863163,49.56434699705479,46.9706256540461,BSNL,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Friday,0,December,-72.59621070092057,48.45046367323821,47.26500971367927,Jio,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Mumbai,Bandra,TWR_1182,4G,Friday,0,December,-70.32572749669802,39.10501527701824,47.79153288344628,Vi,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Friday,0,December,-91.72490833992879,56.30065054032838,30.742431712396584,Airtel,Fair,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Friday,0,December,-92.55652874048897,46.08213291409012,32.31157529039394,BSNL,Fair,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Friday,0,December,-95.11519827025252,44.20048180253576,25.109106913776323,Jio,Fair,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Dharampeth,TWR_1211,4G,Friday,0,December,-89.5977730708148,50.437066546494364,28.67565313064618,Vi,Good,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Friday,0,December,-86.58454628616904,38.25909645415146,23.592973423136907,Airtel,Good,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Friday,0,December,-80.99805110957946,42.52089816378329,20.86913298565903,BSNL,Good,Medium,Moderate
2025-12-12,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Friday,0,December,-83.9337194162103,42.46866727081152,18.806583907333447,Jio,Good,Medium,Low Speed
2025-12-12,Maharashtra,Nagpur,Sitabuldi,TWR_1212,4G,Friday,0,December,-86.1764761875484,56.065171721200414,23.48879573708666,Vi,Good,Medium,Moderate
2025-12-12,Maharashtra,Pune,Kothrud,TWR_1196,4G,Friday,0,December,-74.92662537148898,54.95259943429985,25.59050570092941,Airtel,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Pune,Kothrud,TWR_1196,4G,Friday,0,December,-75.28654711661693,55.00084299752426,25.936342781649717,BSNL,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Pune,Kothrud,TWR_1196,4G,Friday,0,December,-73.92742159510084,53.03457306009442,23.620737761419164,Jio,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Pune,Kothrud,TWR_1196,4G,Friday,0,December,-74.30050084544405,57.257387860412315,28.89575625809926,Vi,Excellent,Medium,Moderate
2025-12-12,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Friday,0,December,-76.48257902203407,48.610696061447584,76.89097282576829,Airtel,Excellent,Medium,High Speed
2025-12-12,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Friday,0,December,-79.22574785442829,54.36358909818606,58.917113568042105,BSNL,Excellent,Medium,High Speed
2025-12-12,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Friday,0,December,-75.48241566896466,47.26633047712653,64.71533001818634,Jio,Excellent,Medium,High Speed
2025-12-12,Maharashtra,Pune,Viman Nagar,TWR_1197,4G,Friday,0,December,-75.11830183642938,49.08647150495928,79.69522070755401,Vi,Excellent,Medium,High Speed
2025-12-12,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Friday,0,December,-74.41368062089894,48.82712801664979,41.9689280052774,Airtel,Excellent,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Friday,0,December,-73.3739461352358,54.39332844503858,33.36317005536181,BSNL,Excellent,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Friday,0,December,-79.09195561369006,43.00768227772597,41.48655234928293,Jio,Excellent,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Adyar,TWR_1136,4G,Friday,0,December,-75.49266723343389,36.59459842669909,41.81128513338708,Vi,Excellent,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Friday,0,December,-80.71930412168813,56.05113330444628,54.53095083369861,Airtel,Good,Medium,High Speed
2025-12-12,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Friday,0,December,-81.04526407372339,51.8286131102534,45.96487246652446,BSNL,Good,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Friday,0,December,-81.97153725621635,52.64650165357777,41.57028659789955,Jio,Good,Medium,Moderate
2025-12-12,Tamil Nadu,Chennai,Anna Nagar,TWR_1137,4G,Friday,0,December,-75.42749604897458,58.20458396690259,50.85624029246803,Vi,Excellent,Medium,High Speed
2025-12-12,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Friday,0,December,-83.36357848439923,29.918995357017153,5.113699594409602,Airtel,Good,Low (Optimal),Low Speed
2025-12-12,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Friday,0,December,-86.9519276057814,26.537521199358928,5.0972104954324315,BSNL,Good,Low (Optimal),Low Speed
2025-12-12,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Friday,0,December,-88.36098701132676,40.254343827149825,4.882349813580627,Jio,Good,Medium,Low Speed
2025-12-12,Tamil Nadu,Coimbatore,Gandhipuram,TWR_1152,5G,Friday,0,December,-91.55709742572917,40.27865591140346,5.960225935845745,Vi,Fair,Medium,Low Speed
2025-12-12,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Friday,0,December,-93.46297738538759,28.33686317876927,66.85721282506354,Airtel,Fair,Low (Optimal),High Speed
2025-12-12,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Friday,0,December,-98.7772844953995,24.13632702518758,59.25909060797937,BSNL,Fair,Low (Optimal),High Speed
2025-12-12,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Friday,0,December,-93.35621673107691,24.146065363216575,56.99254147675901,Jio,Fair,Low (Optimal),High Speed
2025-12-12,Tamil Nadu,Coimbatore,RS Puram,TWR_1151,4G,Friday,0,December,-94.73985870611624,13.34156339225931,70.58086390194292,Vi,Fair,Low (Optimal),High Speed
2025-12-12,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Friday,0,December,-95.98161156418232,56.088581774252276,49.410143513860255,Airtel,Fair,Medium,Moderate
2025-12-12,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Friday,0,December,-91.63945714164437,65.21731921252699,51.57806340991327,BSNL,Fair,High (Poor),High Speed
2025-12-12,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Friday,0,December,-94.44697221479116,73.29471374906055,58.34663905407657,Jio,Fair,High (Poor),High Speed
2025-12-12,Tamil Nadu,Madurai,K.Pudur,TWR_1166,4G,Friday,0,December,-92.9884165407642,59.048220404085114,47.155406310883954,Vi,Fair,Medium,Moderate
2025-12-12,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Friday,0,December,-80.99529056118513,82.24645821954297,28.49413591874864,Airtel,Good,High (Poor),Moderate
2025-12-12,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Friday,0,December,-83.84301038324755,74.1068035317239,22.322947224272546,BSNL,Good,High (Poor),Moderate
2025-12-12,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Friday,0,December,-78.44119334456181,76.22732490306879,21.064264758609074,Jio,Excellent,High (Poor),Moderate
2025-12-12,Tamil Nadu,Madurai,Sellur,TWR_1167,4G,Friday,0,December,-78.70046463649908,75.7791756841723,26.297713493089258,Vi,Excellent,High (Poor),Moderate
2025-12-12,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Friday,0,December,-70.97968792277412,27.917037194424214,44.298042907343955,Airtel,Excellent,Low (Optimal),Moderate
2025-12-12,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Friday,0,December,-74.55346990694648,43.413921472715145,45.62862036116334,BSNL,Excellent,Medium,Moderate
2025-12-12,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Friday,0,December,-71.94900911510726,30.906682429772044,45.109018733961584,Jio,Excellent,Medium,Moderate
2025-12-12,Telangana,Hyderabad,Gachibowli,TWR_1046,4G,Friday,0,December,-69.52390336230857,45.15180016573006,38.32774149798206,Vi,Excellent,Medium,Moderate
2025-12-12,Telangana,Hyderabad,Uppal,TWR_1047,4G,Friday,0,December,-90.99256687073179,22.166683154374127,44.30920632261238,Airtel,Fair,Low (Optimal),Moderate
2025-12-12,Telangana,Hyderabad,Uppal,TWR_1047,4G,Friday,0,December,-90.67257061481811,20.067657413301887,41.33737884604237,BSNL,Fair,Low (Optimal),Moderate
2025-12-12,Telangana,Hyderabad,Uppal,TWR_1047,4G,Friday,0,December,-89.57459459015875,23.337146778785396,44.26110919240654,Jio,Good,Low (Optimal),Moderate
2025-12-12,Telangana,Hyderabad,Uppal,TWR_1047,4G,Friday,0,December,-95.49178532495384,25.708012040370004,54.20498367110266,Vi,Fair,Low (Optimal),High Speed
2025-12-12,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Friday,0,December,-87.52937673283468,26.984299452354207,34.92337497121735,Airtel,Good,Low (Optimal),Moderate
2025-12-12,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Friday,0,December,-91.17441693201324,33.03654658799996,33.75766337266063,BSNL,Fair,Medium,Moderate
2025-12-12,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Friday,0,December,-87.92511047262505,43.816327264054806,29.53604319918665,Jio,Good,Medium,Moderate
2025-12-12,Telangana,Nizamabad,Kanteshwar,TWR_1076,4G,Friday,0,December,-91.33008430415761,31.979581701713467,36.47009470523639,Vi,Fair,Medium,Moderate
2025-12-12,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Friday,0,December,-71.96656739587637,45.98187301845411,6.831137648080729,Airtel,Excellent,Medium,Low Speed
2025-12-12,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Friday,0,December,-74.79906417118781,45.408532140060544,6.644595393595224,BSNL,Excellent,Medium,Low Speed
2025-12-12,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Friday,0,December,-74.15484967126768,43.816288681414555,5.832153374618645,Jio,Excellent,Medium,Low Speed
2025-12-12,Telangana,Nizamabad,Vinayak Nagar,TWR_1077,5G,Friday,0,December,-72.71045501929348,46.13888790023284,7.77181319577148,Vi,Excellent,Medium,Low Speed
2025-12-12,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Friday,0,December,-90.93242764067543,63.04961542475141,80.07942917050576,Airtel,Fair,High (Poor),High Speed
2025-12-12,Telangana,Warangal,Hanumakonda,TWR_1061,4G,Friday,0,December,-98.8793023995888,50.619583065918995,72.45486281576954,BSNL,Fair,Medium,High Speed
