Network_type,Operator,State,Signal_strength_dBm,No_of_Issues_Resolved,Plan_Type,Months_Active,Latency_Score,Customer_Churn
5G,Jio,Uttar Pradesh,-78.94,12,Monthly Plan,19,23.33659807233126,0
4G,Jio,Karnataka,-82.57,10,Yearly Plan,79,32.62673437398339,0
4G,Jio,Bihar,-76.42,12,3 Months Plan,7,19.92309617976859,1
5G,Jio,Maharashtra,-76.53,12,Monthly Plan,76,16.98993603281859,0
5G,Jio,Andhra Pradesh,-84.11,11,Yearly Plan,60,28.216592970276288,1
4G,Jio,Bihar,-83.56,9,Yearly Plan,103,31.647668374603384,0
4G,Jio,Bihar,-106.98,4,Monthly Plan,27,74.25808369760249,1
5G,Jio,Bihar,-84.07,15,Monthly Plan,107,31.251482365342888,0
4G,Jio,Rajasthan,-91.04,10,3 Months Plan,119,45.64623771159321,0
4G,Jio,Bihar,-90.76,10,3 Months Plan,65,44.03602407148535,0
5G,Jio,Tamil Nadu,-101.94,1,3 Months Plan,7,63.62802385693512,0
4G,Jio,Punjab,-71.59,3,3 Months Plan,90,12.19952460646943,0
4G,Jio,Karnataka,-81.66,9,Yearly Plan,101,30.0267358990292,0
4G,Jio,Kerala,-119.86,6,Monthly Plan,52,95.42724288466113,1
4G,Jio,Maharashtra,-115.62,11,3 Months Plan,26,87.99846598764118,1
5G,Jio,Andhra Pradesh,-80.01,5,Yearly Plan,9,23.21129981588881,0
4G,Jio,Tamil Nadu,-118.4,8,3 Months Plan,78,92.86155742413204,1
5G,Jio,Delhi,-115.78,0,Yearly Plan,92,86.98068804244944,0
4G,Jio,Gujarat,-109.11,5,Monthly Plan,3,76.39620917242411,1
5G,Jio,Telangana,-71.22,6,Yearly Plan,109,8.71865845477041,0
4G,Jio,Punjab,-101.28,10,3 Months Plan,68,62.77753993147155,1
4G,Jio,Punjab,-99.1,1,3 Months Plan,70,61.67926327551353,0
5G,Jio,Tamil Nadu,-115.04,3,Monthly Plan,117,86.89111341842789,1
5G,Jio,Bihar,-111.29,1,Yearly Plan,24,80.58150039758827,1
5G,Jio,Tamil Nadu,-96.81,7,Yearly Plan,90,50.564131653682544,0
4G,Jio,Gujarat,-103.93,5,Yearly Plan,21,69.24421512752245,1
4G,Jio,Telangana,-81.23,11,3 Months Plan,76,29.1678975147926,0
5G,Jio,Gujarat,-81.9,6,Monthly Plan,41,27.882602170810905,0
4G,Jio,Telangana,-118.57,1,3 Months Plan,51,91.72929920124022,1
5G,Jio,West Bengal,-119.55,11,3 Months Plan,66,94.24799109656512,1
4G,Jio,Gujarat,-107.79,3,Monthly Plan,78,73.44679708860805,0
5G,Jio,Karnataka,-78.52,0,3 Months Plan,110,18.633208525516,0
5G,Jio,Kerala,-86.68,12,Yearly Plan,108,34.50784162511282,0
4G,Jio,Andhra Pradesh,-96.98,5,Monthly Plan,30,58.23980636894035,1
5G,Jio,Tamil Nadu,-118.12,10,3 Months Plan,90,91.19787501361694,1
4G,Jio,Tamil Nadu,-86.95,0,Monthly Plan,51,37.77805207153582,0
5G,Jio,Gujarat,-104.08,11,Monthly Plan,76,67.7032704634292,1
5G,Jio,Karnataka,-103.93,9,3 Months Plan,98,66.63723117175316,1
5G,Jio,Telangana,-91.76,0,Monthly Plan,28,43.49852588463367,0
4G,Jio,Telangana,-76.45,9,3 Months Plan,30,21.36787418196808,0
5G,Jio,Punjab,-112.73,9,Yearly Plan,48,82.32972826000433,1
4G,Jio,Delhi,-100.3,7,Monthly Plan,70,61.5621867379114,0
5G,Jio,Tamil Nadu,-110.1,6,Yearly Plan,19,77.3346562151033,0
4G,Jio,West Bengal,-80.2,8,Monthly Plan,37,28.940998291777927,0
5G,Jio,Andhra Pradesh,-119.85,8,Monthly Plan,116,92.51324294415151,1
4G,Jio,Tamil Nadu,-70.01,10,Monthly Plan,15,10.427646662869288,1
4G,Jio,West Bengal,-105.96,12,Monthly Plan,65,69.49483698987366,1
5G,Jio,Rajasthan,-111.8,9,Monthly Plan,14,80.41289328461319,1
4G,Jio,Delhi,-94.9,0,Monthly Plan,81,53.77204883152395,0
4G,Jio,Rajasthan,-77.97,0,Monthly Plan,27,21.93356464840176,0
4G,Jio,Tamil Nadu,-99.79,8,Monthly Plan,75,61.64075661694649,1
5G,Jio,Uttar Pradesh,-109.66,6,Monthly Plan,91,76.02228892881875,0
5G,Jio,Rajasthan,-105.48,2,Yearly Plan,48,72.33003204439302,1
4G,Jio,Delhi,-70.4,12,Yearly Plan,24,12.702494295731398,1
4G,Jio,Tamil Nadu,-95.97,5,Monthly Plan,18,54.95003211143291,1
5G,Jio,Madhya Pradesh,-95.31,8,Monthly Plan,95,50.759277454931286,0
4G,Jio,Madhya Pradesh,-73.48,5,3 Months Plan,8,12.84298412462294,0
5G,Jio,Madhya Pradesh,-84.06,13,Yearly Plan,45,28.53454404469433,0
5G,Jio,Telangana,-115.84,10,Yearly Plan,24,87.13811848963438,1
4G,Jio,Delhi,-100.65,0,3 Months Plan,35,65.30583377584205,1
5G,Jio,West Bengal,-77.76,0,Monthly Plan,19,22.0142565673168,0
5G,Jio,Karnataka,-91.66,1,Monthly Plan,14,43.12419805679147,0
5G,Jio,Maharashtra,-93.79,3,Yearly Plan,21,48.47585114492509,1
4G,Jio,Maharashtra,-78.93,9,3 Months Plan,105,26.512612862113283,0
5G,Jio,Uttar Pradesh,-79.39,0,Yearly Plan,56,21.02387785135498,0
5G,Jio,Delhi,-102.01,11,3 Months Plan,64,64.40700803769579,1
5G,Jio,Karnataka,-79.26,0,Yearly Plan,98,22.135608230383067,0
5G,Jio,Telangana,-84.28,3,Monthly Plan,100,32.29515178291218,0
5G,Jio,Punjab,-115.34,8,3 Months Plan,84,88.69211667976819,1
5G,Jio,West Bengal,-78.73,5,3 Months Plan,81,20.41522098996974,0
4G,Jio,Rajasthan,-109.85,9,Yearly Plan,75,76.96582703176654,1
5G,Jio,Delhi,-82.88,0,3 Months Plan,46,29.39192093717513,0
4G,Jio,Kerala,-94.93,9,3 Months Plan,12,52.13978802903041,0
5G,Jio,West Bengal,-73.21,0,3 Months Plan,90,12.716041435290798,0
4G,Jio,Tamil Nadu,-107.71,0,Monthly Plan,19,74.72832595172983,1
4G,Jio,Madhya Pradesh,-79.61,14,Yearly Plan,29,27.427438493785168,0
4G,Jio,Uttar Pradesh,-91.98,10,3 Months Plan,24,47.39211927511352,0
4G,Jio,Telangana,-87.78,1,Monthly Plan,81,40.834082115078,0
5G,Jio,West Bengal,-101.86,8,Yearly Plan,69,64.29626029869458,1
4G,Jio,Madhya Pradesh,-109.0,10,Monthly Plan,2,76.72743733550476,1
4G,Jio,Andhra Pradesh,-99.19,7,Monthly Plan,108,57.18949428706526,0
4G,Jio,Maharashtra,-94.36,9,3 Months Plan,46,51.23297857660861,0
4G,Jio,Andhra Pradesh,-101.75,4,Yearly Plan,67,65.69207962220402,1
5G,Jio,Kerala,-72.62,9,Yearly Plan,107,8.821298336176998,0
4G,Jio,Kerala,-83.09,0,3 Months Plan,48,33.099770758240986,0
5G,Jio,West Bengal,-88.33,12,Yearly Plan,72,40.24173216352373,1
5G,Jio,Gujarat,-102.2,10,Monthly Plan,110,64.46006646931744,1
4G,Jio,Delhi,-75.62,0,Yearly Plan,7,19.49063951810325,0
5G,Jio,Bihar,-72.41,7,Yearly Plan,85,11.848244284392106,0
5G,Jio,Bihar,-82.73,1,3 Months Plan,55,24.94139406850629,0
4G,Jio,Delhi,-89.12,0,Yearly Plan,49,44.02369332949064,0
5G,Jio,Punjab,-102.79,1,Monthly Plan,94,63.28579608365712,0
4G,Jio,West Bengal,-95.51,0,3 Months Plan,37,53.206757145044335,0
4G,Jio,Delhi,-117.35,2,Monthly Plan,48,92.88977416664984,0
4G,Jio,Gujarat,-114.75,0,Yearly Plan,119,89.31764599440378,1
4G,Jio,Uttar Pradesh,-71.21,2,Monthly Plan,98,9.990038472121732,0
4G,Jio,Karnataka,-103.26,11,Monthly Plan,112,68.72067050308502,1
4G,Jio,Karnataka,-107.26,1,3 Months Plan,80,74.66713288092457,0
5G,Jio,Punjab,-119.93,6,Monthly Plan,48,93.00008795564148,1
5G,Jio,Karnataka,-105.77,10,3 Months Plan,107,71.40700752392274,0
4G,Jio,West Bengal,-109.69,0,Yearly Plan,10,79.89567561984185,1
4G,Jio,Kerala,-112.59,7,Monthly Plan,47,83.70636039646163,1
4G,Jio,West Bengal,-72.43,0,Monthly Plan,110,15.547267615051329,0
5G,Jio,Rajasthan,-80.24,1,Yearly Plan,36,25.29848256497287,0
4G,Jio,Gujarat,-100.88,6,Monthly Plan,111,63.50505777923832,0
5G,Jio,Punjab,-95.74,14,Monthly Plan,67,50.94731879062577,0
4G,Jio,Delhi,-116.11,4,Monthly Plan,16,87.30367645639426,1
5G,Jio,Telangana,-71.56,13,Yearly Plan,4,8.965982314289562,0
5G,Jio,Maharashtra,-93.38,2,Monthly Plan,6,45.71384419467324,0
4G,Jio,Bihar,-78.35,7,Yearly Plan,90,24.979657730321904,0
5G,Jio,Kerala,-95.48,3,Yearly Plan,95,50.61952862622267,0
5G,Jio,Andhra Pradesh,-88.87,2,Yearly Plan,6,40.072315162310815,0
4G,Jio,Andhra Pradesh,-98.6,8,Yearly Plan,21,60.32993533994439,1
5G,Jio,Maharashtra,-89.11,7,Yearly Plan,5,40.51089029190254,0
5G,Jio,Uttar Pradesh,-75.17,0,Monthly Plan,82,15.048409391007336,0
4G,Jio,Gujarat,-97.67,8,Yearly Plan,16,59.124308706696624,1
4G,Jio,Tamil Nadu,-95.75,12,3 Months Plan,109,54.22430370174628,0
4G,Jio,Maharashtra,-109.46,11,3 Months Plan,66,76.61246442705728,1
5G,Jio,Uttar Pradesh,-91.73,0,Yearly Plan,58,44.837734909574,0
5G,Jio,Rajasthan,-93.9,15,3 Months Plan,93,48.12312048451778,0
5G,Jio,Kerala,-90.89,0,Monthly Plan,29,44.06031144818171,0
5G,Jio,Madhya Pradesh,-84.64,15,3 Months Plan,47,30.39691847742122,0
5G,Jio,Telangana,-113.83,14,Yearly Plan,13,82.071043748298,1
5G,Jio,West Bengal,-110.5,10,Monthly Plan,26,80.87305980989393,1
5G,Jio,Kerala,-79.89,11,Yearly Plan,14,22.14021542061878,0
5G,Jio,Punjab,-99.89,11,3 Months Plan,101,57.86230606983705,0
5G,Jio,Andhra Pradesh,-104.5,7,3 Months Plan,26,65.35507899905807,1
4G,Jio,Maharashtra,-97.92,10,3 Months Plan,7,60.81779726954071,1
4G,Jio,Uttar Pradesh,-84.35,14,3 Months Plan,26,35.51882862651317,0
5G,Jio,Uttar Pradesh,-85.57,7,Yearly Plan,111,31.64283150579196,0
4G,Jio,Uttar Pradesh,-110.33,7,3 Months Plan,15,79.0363290748547,1
5G,Jio,Madhya Pradesh,-72.84,9,Yearly Plan,83,9.593273105893338,0
5G,Jio,Punjab,-113.38,8,Monthly Plan,83,82.82485547887744,1
4G,Jio,Punjab,-98.04,0,Monthly Plan,69,59.38978082382154,0
5G,Jio,Punjab,-83.14,6,3 Months Plan,16,29.11945216302612,0
5G,Jio,Kerala,-117.43,8,Yearly Plan,83,93.44617224657732,1
4G,Jio,Maharashtra,-81.27,7,Monthly Plan,77,32.03612343491556,0
5G,Jio,Maharashtra,-110.81,0,Yearly Plan,54,77.20049110026395,0
4G,Jio,Tamil Nadu,-105.9,12,3 Months Plan,49,74.26983527268811,1
4G,Jio,Maharashtra,-110.44,0,Monthly Plan,95,77.77117837179695,0
4G,Jio,Gujarat,-73.56,10,3 Months Plan,52,16.94988708625444,0
5G,Jio,Telangana,-91.79,0,Monthly Plan,117,44.333797561809845,0
4G,Jio,Telangana,-70.52,1,3 Months Plan,82,10.676176905645296,0
4G,Jio,Gujarat,-86.11,3,Yearly Plan,90,35.595377986112226,0
5G,Jio,Kerala,-77.42,11,Monthly Plan,26,17.89520546296048,0
5G,Jio,Rajasthan,-81.5,0,Monthly Plan,68,27.49000846216414,0
5G,Jio,Bihar,-119.45,9,Monthly Plan,67,95.53364278308966,1
4G,Jio,Punjab,-91.62,9,Yearly Plan,55,47.54687728426388,0
5G,Jio,Punjab,-112.46,3,Monthly Plan,12,83.92851244824679,1
4G,Jio,Telangana,-110.02,1,Yearly Plan,66,78.3339982612132,1
5G,Jio,Maharashtra,-84.72,2,Monthly Plan,117,31.97903065185848,0
5G,Jio,Delhi,-87.64,0,Yearly Plan,111,37.95457619916635,0
4G,Jio,Kerala,-93.72,5,3 Months Plan,97,48.74311141322784,0
5G,Jio,Bihar,-114.27,10,3 Months Plan,35,87.5372916630412,1
4G,Jio,Delhi,-76.67,11,Monthly Plan,101,22.64547877115508,0
5G,Jio,Punjab,-110.23,1,Monthly Plan,80,76.33420997269405,0
4G,Jio,Punjab,-108.5,4,3 Months Plan,31,77.654707661863,1
4G,Jio,Delhi,-102.55,9,Monthly Plan,28,65.79554675069545,1
4G,Jio,Punjab,-106.16,7,Yearly Plan,25,72.908929625234,1
5G,Jio,Tamil Nadu,-107.54,3,Monthly Plan,72,74.43653077714268,1
5G,Jio,West Bengal,-94.12,6,3 Months Plan,102,48.72296677690452,0
4G,Jio,Delhi,-87.37,10,Yearly Plan,17,37.09646782437897,0
4G,Jio,West Bengal,-74.99,0,Monthly Plan,53,20.47642067924861,0
4G,Jio,Delhi,-117.24,7,3 Months Plan,86,91.37983269527882,1
5G,Jio,Uttar Pradesh,-82.36,0,Monthly Plan,61,29.519505093951004,0
4G,Jio,Karnataka,-92.02,0,3 Months Plan,108,49.733442801724735,0
5G,Jio,Bihar,-99.78,0,Yearly Plan,22,58.99933783518989,0
4G,Jio,Delhi,-73.26,8,3 Months Plan,45,12.37200999404814,1
4G,Jio,Delhi,-88.46,10,Monthly Plan,120,40.73055236932695,0
5G,Jio,Rajasthan,-110.75,13,3 Months Plan,90,80.098998128509,1
5G,Jio,Andhra Pradesh,-117.9,3,Yearly Plan,99,94.18960356383252,1
4G,Jio,Andhra Pradesh,-86.06,2,Monthly Plan,48,36.21292739082486,0
5G,Jio,Tamil Nadu,-81.05,7,Yearly Plan,41,24.22551185606496,1
4G,Jio,Delhi,-101.51,2,3 Months Plan,106,64.8904379777868,0
5G,Jio,Madhya Pradesh,-94.75,1,Yearly Plan,88,50.20534844448118,0
4G,Jio,Bihar,-81.88,2,Yearly Plan,76,32.1569206453367,0
4G,Jio,Andhra Pradesh,-115.86,15,Yearly Plan,3,89.2466262642998,1
4G,Jio,Tamil Nadu,-83.43,0,3 Months Plan,23,31.919117030453663,0
4G,Jio,Maharashtra,-78.92,8,Yearly Plan,15,25.64601134655572,0
4G,Jio,Punjab,-115.89,2,Monthly Plan,12,89.55777429184971,1
4G,Jio,Andhra Pradesh,-105.97,12,3 Months Plan,17,70.33653145275423,1
5G,Jio,Andhra Pradesh,-88.56,7,Monthly Plan,6,38.96037023279241,0
5G,Jio,Gujarat,-89.69,2,Yearly Plan,97,38.78209789251978,0
5G,Jio,Karnataka,-85.8,4,Monthly Plan,74,36.6672142239314,0
5G,Jio,Madhya Pradesh,-83.75,10,Yearly Plan,32,29.58337053124649,0
4G,Jio,Madhya Pradesh,-95.51,0,Yearly Plan,114,53.59957177569539,0
5G,Jio,Karnataka,-76.89,0,3 Months Plan,31,16.16244906100402,0
4G,Jio,Punjab,-106.98,5,Yearly Plan,25,72.16512448949494,1
4G,Jio,Kerala,-105.43,0,Yearly Plan,38,70.04625050273198,1
4G,Jio,Telangana,-73.21,13,Monthly Plan,76,18.56563705370744,0
5G,Jio,Kerala,-113.55,2,Monthly Plan,31,84.93862783664854,0
4G,Jio,Uttar Pradesh,-88.39,11,Monthly Plan,112,40.16002781840544,0
5G,Jio,Delhi,-109.2,9,Yearly Plan,101,76.2777328656186,1
4G,Jio,Delhi,-78.85,1,3 Months Plan,53,24.91896754466142,0
4G,Jio,Punjab,-70.63,7,3 Months Plan,29,10.507858786153909,0
4G,Jio,Andhra Pradesh,-76.71,13,3 Months Plan,32,23.725195185366328,0
4G,Jio,Delhi,-106.93,3,Monthly Plan,21,74.1394282909974,1
4G,Jio,Andhra Pradesh,-76.55,12,Yearly Plan,1,18.77551859567356,0
4G,Jio,Karnataka,-105.14,15,Yearly Plan,10,69.452549612949,1
5G,Jio,Maharashtra,-77.15,11,3 Months Plan,75,17.66581832133193,0
4G,Jio,Madhya Pradesh,-105.48,9,Yearly Plan,46,70.30256910629555,1
5G,Jio,Bihar,-108.08,13,Monthly Plan,67,71.68183250012956,1
5G,Jio,Madhya Pradesh,-97.88,9,Monthly Plan,115,56.97177968576287,0
5G,Jio,Uttar Pradesh,-116.4,2,3 Months Plan,92,91.28556666948091,1
4G,Jio,Delhi,-72.07,12,Monthly Plan,29,13.659588493520156,0
5G,Jio,Andhra Pradesh,-72.09,4,Monthly Plan,11,11.015811802016405,0
5G,Jio,Bihar,-102.29,3,Yearly Plan,108,63.92893095164529,1
4G,Jio,Delhi,-115.33,14,Monthly Plan,61,90.64063000459618,1
4G,Jio,Karnataka,-87.17,6,3 Months Plan,22,39.22605936214951,0
5G,Jio,Punjab,-110.99,4,3 Months Plan,64,77.65140614241986,0
4G,Jio,Bihar,-117.47,4,3 Months Plan,20,90.58802040530186,1
5G,Jio,West Bengal,-112.31,0,Monthly Plan,83,81.77323886116187,0
4G,Jio,Kerala,-97.21,14,Monthly Plan,61,57.27716818316772,0
4G,Jio,Punjab,-74.77,3,Yearly Plan,80,17.631640422315424,0
4G,Jio,Telangana,-119.06,1,Monthly Plan,29,95.24892883033742,0
5G,Jio,Andhra Pradesh,-80.74,7,Monthly Plan,88,23.26466453686128,0
5G,Jio,Tamil Nadu,-87.2,5,Yearly Plan,93,36.87734547024605,0
4G,Jio,Punjab,-76.38,5,3 Months Plan,71,20.89348434707063,0
5G,Jio,Kerala,-103.96,12,Monthly Plan,70,68.62560063614637,1
5G,Jio,Tamil Nadu,-73.41,10,Monthly Plan,61,13.50066405055627,0
5G,Jio,Telangana,-100.16,6,Yearly Plan,120,61.5221912844824,0
5G,Jio,Bihar,-84.98,15,3 Months Plan,78,31.84872591237789,0
4G,Jio,Maharashtra,-114.54,13,3 Months Plan,27,85.15534164397924,1
5G,Jio,Rajasthan,-87.04,6,3 Months Plan,23,36.4718557348494,0
5G,Jio,Punjab,-115.24,6,3 Months Plan,9,87.08563376464197,1
4G,Jio,Uttar Pradesh,-70.58,1,Yearly Plan,79,12.835954540756786,0
5G,Jio,Andhra Pradesh,-107.42,0,3 Months Plan,47,74.84237778536492,1
5G,Jio,Punjab,-95.73,2,Monthly Plan,115,51.1290462138271,0
5G,Jio,Gujarat,-98.91,0,3 Months Plan,90,59.63347056415888,0
5G,Jio,Maharashtra,-98.9,7,Yearly Plan,82,59.987785803681945,0
4G,Jio,Andhra Pradesh,-94.69,6,Monthly Plan,32,50.6846233253063,0
4G,Jio,Uttar Pradesh,-89.91,11,Monthly Plan,17,46.24795944957793,0
5G,Jio,Punjab,-116.19,6,3 Months Plan,91,89.2612902196269,0
5G,Jio,Gujarat,-98.87,4,Yearly Plan,60,58.49869390383137,0
5G,Jio,Punjab,-76.03,6,Monthly Plan,46,17.299256865224915,0
4G,Jio,Punjab,-82.17,0,Monthly Plan,114,29.65657147416973,0
4G,Jio,Uttar Pradesh,-79.66,2,Yearly Plan,52,26.998312648838745,0
4G,Jio,Maharashtra,-81.62,0,3 Months Plan,72,29.67587560432088,0
5G,Jio,Punjab,-108.52,11,Yearly Plan,62,72.80852686993006,1
5G,Jio,Telangana,-80.72,7,Monthly Plan,56,25.907412797138218,0
5G,Jio,Rajasthan,-85.58,0,3 Months Plan,75,33.4550484214552,0
4G,Jio,Bihar,-117.27,1,Yearly Plan,5,89.6137070205662,1
5G,Jio,West Bengal,-86.07,8,Yearly Plan,116,32.61466110531346,0
5G,Jio,Uttar Pradesh,-105.79,7,3 Months Plan,53,73.07668129420732,1
5G,Jio,Telangana,-85.81,6,3 Months Plan,110,33.357584055531014,0
4G,Jio,Madhya Pradesh,-73.8,14,3 Months Plan,41,17.240398143172865,0
4G,Jio,Telangana,-75.72,6,Monthly Plan,52,19.527849071423635,0
5G,Jio,Uttar Pradesh,-72.5,3,Monthly Plan,96,10.388642743964205,0
4G,Jio,Kerala,-102.95,10,3 Months Plan,83,68.40547753418345,1
5G,Jio,West Bengal,-92.37,0,3 Months Plan,49,45.72658325530509,0
4G,Jio,Gujarat,-115.35,11,Yearly Plan,89,87.81864285950624,1
4G,Jio,Andhra Pradesh,-111.49,6,Yearly Plan,88,82.4612539435635,1
4G,Jio,Telangana,-118.8,11,3 Months Plan,117,95.2491556836156,1
5G,Jio,Bihar,-89.59,1,3 Months Plan,66,39.226159120862135,0
5G,Jio,Gujarat,-114.13,2,Yearly Plan,24,82.37143666823602,0
5G,Jio,Punjab,-83.6,5,Yearly Plan,84,29.02752948530184,0
4G,Jio,Madhya Pradesh,-102.56,6,3 Months Plan,9,67.70908743944587,1
4G,Jio,Punjab,-108.78,4,Yearly Plan,36,75.9141179462896,0
4G,Jio,Tamil Nadu,-88.07,13,Yearly Plan,115,43.47237655923964,0
5G,Jio,Telangana,-100.88,8,Yearly Plan,82,61.46545364462156,1
5G,Jio,Rajasthan,-72.43,11,3 Months Plan,70,11.579637815523744,0
4G,Jio,Uttar Pradesh,-112.49,6,Monthly Plan,120,84.81474281704162,0
5G,Jio,Rajasthan,-105.54,4,3 Months Plan,6,68.58202122859157,1
5G,Jio,Tamil Nadu,-74.45,0,3 Months Plan,112,13.726592684272838,0
4G,Jio,Kerala,-70.16,0,Monthly Plan,40,10.371222760733357,0
5G,Jio,Maharashtra,-116.67,7,3 Months Plan,3,87.89392652388177,1
5G,Jio,Andhra Pradesh,-85.1,8,Yearly Plan,10,33.43137982683193,0
4G,Jio,Delhi,-85.13,0,Monthly Plan,29,36.347379720929055,0
4G,Jio,Delhi,-93.1,8,Monthly Plan,55,47.48688869186546,0
4G,Jio,Delhi,-111.65,5,3 Months Plan,84,80.98613902309987,0
4G,Jio,West Bengal,-111.27,1,Monthly Plan,25,82.48661075608669,0
5G,Jio,Bihar,-75.43,5,3 Months Plan,69,14.96476221773922,0
5G,Jio,Punjab,-97.57,8,Monthly Plan,81,57.74709276561261,0
5G,Jio,Rajasthan,-79.63,0,Monthly Plan,74,21.536603747180266,0
4G,Jio,Andhra Pradesh,-94.14,0,Yearly Plan,30,49.12346470348072,0
5G,Jio,Tamil Nadu,-104.04,8,Yearly Plan,71,68.93828152337424,0
5G,Jio,Uttar Pradesh,-94.27,4,Monthly Plan,45,47.63437741185024,0
4G,Jio,Punjab,-110.67,2,3 Months Plan,93,79.8167867426567,1
5G,Jio,Tamil Nadu,-90.81,11,Monthly Plan,12,44.27575505784464,0
5G,Jio,Rajasthan,-118.8,10,Yearly Plan,33,93.5854488526616,1
4G,Jio,West Bengal,-117.48,8,Monthly Plan,75,93.38191542731298,1
4G,Jio,Karnataka,-96.25,13,Monthly Plan,9,52.78831798733135,0
4G,Jio,Rajasthan,-110.19,7,Monthly Plan,95,79.32849977179916,0
5G,Jio,Telangana,-117.46,12,Yearly Plan,29,93.04115703039076,1
4G,Jio,Gujarat,-82.19,0,Yearly Plan,108,28.87337242311837,0
5G,Jio,Karnataka,-113.44,0,Yearly Plan,71,82.77519580838307,0
5G,Jio,Rajasthan,-96.92,11,3 Months Plan,99,53.45543453744689,1
4G,Jio,Punjab,-102.56,6,Monthly Plan,1,67.60827020820513,1
5G,Jio,Andhra Pradesh,-79.03,14,3 Months Plan,92,21.75078636726593,0
4G,Jio,Bihar,-72.97,14,Yearly Plan,63,11.583787182257844,0
4G,Jio,Tamil Nadu,-74.84,9,3 Months Plan,115,16.67940938126084,0
4G,Jio,West Bengal,-71.8,0,Monthly Plan,87,13.607417516836351,0
4G,Jio,Uttar Pradesh,-108.93,5,Yearly Plan,119,77.71920608558172,1
5G,Jio,Punjab,-73.45,3,3 Months Plan,58,10.139890849209172,0
4G,Jio,Telangana,-117.76,8,3 Months Plan,52,92.5305049031898,1
5G,Jio,Kerala,-100.99,0,Monthly Plan,90,62.54607892879525,0
4G,Jio,Karnataka,-78.48,7,Yearly Plan,7,26.16050559949371,0
5G,Jio,Madhya Pradesh,-109.08,1,Yearly Plan,88,75.89668887553242,0
5G,Jio,Rajasthan,-73.19,5,Monthly Plan,61,10.837940078349646,0
4G,Jio,Rajasthan,-92.05,3,Yearly Plan,79,50.59211531802266,0
5G,Jio,Bihar,-93.13,2,Yearly Plan,95,47.74141577634188,0
5G,Jio,Telangana,-86.98,5,3 Months Plan,99,36.37347147734375,0
5G,Jio,Punjab,-100.46,7,3 Months Plan,50,63.03666064091211,0
4G,Jio,Punjab,-105.49,0,Yearly Plan,106,69.9208872011389,0
5G,Jio,Bihar,-86.73,0,Monthly Plan,1,38.41457583462493,0
4G,Jio,Kerala,-73.83,0,Yearly Plan,19,18.12726425328833,0
4G,Jio,Andhra Pradesh,-117.73,4,Monthly Plan,85,93.5371994966643,1
5G,Jio,Kerala,-74.23,0,3 Months Plan,98,11.444835348516994,0
4G,Jio,Andhra Pradesh,-91.28,6,3 Months Plan,49,47.91805578869259,0
5G,Jio,Kerala,-117.39,13,Yearly Plan,84,91.43715156655728,1
4G,Jio,Rajasthan,-107.17,7,Yearly Plan,48,75.62406132376603,1
4G,Jio,West Bengal,-77.89,0,Monthly Plan,114,23.354888500266867,0
5G,Jio,Bihar,-85.71,3,Monthly Plan,75,34.55215644339095,0
5G,Jio,Uttar Pradesh,-81.21,1,Yearly Plan,65,26.34715344309398,0
5G,Jio,Rajasthan,-92.19,5,Monthly Plan,53,43.90210398799962,1
4G,Jio,Telangana,-76.88,9,Monthly Plan,27,22.398769657899376,1
5G,Jio,Maharashtra,-101.4,6,3 Months Plan,58,61.15332035034412,0
4G,Jio,West Bengal,-89.97,9,Yearly Plan,119,44.434430499712576,0
4G,Jio,Telangana,-104.27,4,Monthly Plan,57,68.010678637502,0
5G,Jio,Gujarat,-103.31,8,Yearly Plan,8,68.82620485797358,1
5G,Jio,Madhya Pradesh,-105.65,9,3 Months Plan,66,70.48430887705908,1
4G,Jio,Karnataka,-110.78,6,Yearly Plan,50,80.20629598533806,1
4G,Jio,Rajasthan,-98.64,1,Monthly Plan,6,57.53621407622684,0
5G,Jio,Andhra Pradesh,-71.04,0,Monthly Plan,79,9.49664074274564,0
4G,Jio,Maharashtra,-70.71,3,Monthly Plan,24,11.476508145941551,0
4G,Jio,Andhra Pradesh,-81.79,14,3 Months Plan,7,29.37935441810463,0
4G,Jio,Gujarat,-113.25,11,3 Months Plan,16,84.15518870984377,1
4G,Jio,Madhya Pradesh,-81.72,6,Yearly Plan,3,29.46022081433453,0
5G,Jio,Madhya Pradesh,-113.53,8,Monthly Plan,13,83.93294306207379,1
5G,Jio,Karnataka,-78.79,1,Yearly Plan,118,22.10864692454927,0
5G,Jio,Andhra Pradesh,-94.65,6,Yearly Plan,120,52.39114343305559,0
5G,Jio,Uttar Pradesh,-100.2,15,3 Months Plan,46,62.5294947769308,0
5G,Jio,Telangana,-114.77,15,Yearly Plan,83,85.6048719925388,1
4G,Jio,Delhi,-116.39,0,Yearly Plan,19,91.2253120904337,1
5G,Jio,Rajasthan,-89.1,6,Yearly Plan,71,40.73885920461615,0
5G,Jio,Tamil Nadu,-80.95,0,Monthly Plan,32,26.730529964700832,0
5G,Jio,Gujarat,-113.67,6,Yearly Plan,16,84.07377097553344,1
4G,Jio,Maharashtra,-109.44,15,Yearly Plan,116,78.33478151462174,1
4G,Jio,Bihar,-96.03,5,Yearly Plan,55,53.0426163688916,0
4G,Jio,Madhya Pradesh,-110.35,8,Yearly Plan,42,78.51593255227107,1
5G,Jio,Madhya Pradesh,-90.07,3,Yearly Plan,114,43.96367493098891,0
